POI_Query,POI_Categories,POI_Name,POI_Address,POI_Mean_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating,POI_FSQ_Rating,POI_FSQ_Num_Ratings,POI_Yelp_Bayesian_Adj_Rating_Norm,POI_Yelp_Bayesian_Adj_Rating,POI_Yelp_Rating,POI_Yelp_Num_Ratings
Restaurants,"American (Traditional), Pizza, Pop-Up Restaurants",Charter Oak Food Pick-Up,"90 Charter Oak Ave San Francisco, CA 94124",0.604713661451114,,,,,0.604713661451114,3.8838565963916514,3.0,8.0
Bars,Lounge,Chase Lounge,"1 Warriors Way, San Francisco, CA 94158",0.6143853857766686,,,,,0.6143853857766686,3.9054322522999088,4.0,4.0
Restaurants,"Asian Restaurant, Bakery, Dim Sum Restaurant",Chase Luck Bakery,"1325 Ocean Ave (Plymouth Ave), San Francisco, CA 94112",0.5996055748510598,0.5708922070372047,8.032900560051768,6.0,11.0,0.6283189426649151,3.936515192516125,4.0,175.0
Restaurants,"Halal, Indian, Pakistani",Chaska Restaurant,"5120 Geary Blvd San Francisco, CA 94118",0.6433161606731114,,,,,0.6433161606731114,3.9699709450204654,5.0,22.0
Restaurants,Mexican,Chava's Restaurant,"2839 Mission St San Francisco, CA 94110",0.6291164587614695,,,,,0.6291164587614695,3.9382942892212585,4.0,190.0
Restaurants,"Food Trucks, Tacos",Chave Tacos,"4384 Mission St San Francisco, CA 94112",0.622283914328495,,,,,0.622283914328495,3.9230522679744126,5.0,6.0
Restaurants,Mexican Restaurant,Chavelas Restaurant,"960 S 1st St, San Jose, CA 95110",,,,,,,,,
Restaurants,Mexican,Chavitas,"3006 Mission St San Francisco, CA 94110",0.5905662578473465,,,,,0.5905662578473465,3.8522966075131815,3.5,51.0
Restaurants,"American (New), Italian",Che Fico,"838 Divisadero St San Francisco, CA 94117",0.4958363000681293,,,,,0.4958363000681293,3.6409732793815204,3.5,645.0
Restaurants,Italian Restaurant,Che Fico,"834-838 Divisadero St, San Francisco, CA 94117",0.5598704778662607,0.5598704778662607,8.003318343799155,7.9,267.0,,,,
Restaurants,Italian,Che Fico Alimentari,"834 Divisadero St San Francisco, CA 94117",0.6272402350075672,,,,,0.6272402350075672,3.9341088144539373,4.0,156.0
Bars,"Bars, Comedy Clubs, Performing Arts",Cheaper Than Therapy,"533 Sutter St Shelton Theater San Francisco, CA 94102",0.9162665962596658,,,,,0.9162665962596658,4.5788680227281455,5.0,553.0
Restaurants,Mexican Restaurant,Checo's Restaurant,"674 N 13th St, San Jose, CA 95112",0.6162423589117282,,,,,0.6162423589117282,3.9095747828398935,4.0,20.0
Restaurants,"Delis, Sandwiches",Cheese 'N' Stuff,"2442 Durant Ave Berkeley, CA 94704",0.6349160952146994,,,,,0.6349160952146994,3.951232102200197,4.0,332.0
Restaurants,Pizzeria,Cheese Board Pizza,"1512 Shattuck Ave (at Vine St), Berkeley, CA 94709",0.8540496432969855,0.842048364800723,8.760681108165272,8.9,762.0,0.8660509217932479,4.466847034844336,4.5,5858.0
Restaurants,"Cheese Shops, Delis, Sandwiches",Cheese Boutique,"660 Chenery St San Francisco, CA 94131",0.8001993845999971,,,,,0.8001993845999971,4.319945607582044,5.0,211.0
Restaurants,"Beer, Wine & Spirits, Cheese Shops, Sandwiches",Cheese Plus,"2001 Polk St San Francisco, CA 94109",0.6414546172977416,,,,,0.6414546172977416,3.9658182192010214,4.0,621.0
Restaurants,"American Restaurant, Sandwich Restaurant, Steakhouse",Cheese Steak Shop,"3308 Lakeshore Ave (at Trestle Glen Rd), Oakland, CA 94610",0.5207482158315048,0.5207482158315048,7.898314564641293,6.8,42.0,,,,
Restaurants,"American Restaurant, Sandwich Restaurant, Steakhouse",Cheese Steak Shop,"1716 Divisadero St (at Sutter St), San Francisco, CA 94115",0.5196455021253624,0.5196455021253624,7.895354891543371,7.5,118.0,,,,
Restaurants,Cantonese,Chef Hunan,"4661 Mission St San Francisco, CA 94112",0.6200620853944298,,,,,0.6200620853944298,3.9180958181258845,4.0,58.0
Restaurants,Indian Restaurant,Chef Kitchen India Cuisine And Pizza Parlour,"2160 University Ave, Berkeley, CA 94704",,,,,,,,,
Restaurants,"Asian Restaurant, Cantonese Restaurant, Hotpot Restaurant",Chef Li's Cafe,"2726 San Bruno Ave (at Bacon St), San Francisco, CA 94134",0.6063417672735121,0.5844744154125294,8.069355078132846,6.3,9.0,0.6282091191344947,3.93627019848784,4.0,173.0
Restaurants,"American Restaurant, Coffee Shop, New American Restaurant",Chef Mo's Cafe,"70 W Hedding St, San Jose, CA 95110",,,,,,,,,
Restaurants,"Cajun/Creole, Seafood, Soul Food",Chef Smelly's,"2430 Broadway Oakland, CA 94612",0.6370956589040675,,,,,0.6370956589040675,3.9560942668576082,4.0,407.0
Restaurants,Soul Food,Chef Yeah,"1743 San Pablo Ave Oakland, CA 94612",0.6181252178284159,,,,,0.6181252178284159,3.9137750593100273,5.0,3.0
Restaurants,"Empanadas, Pancakes",Cheff Che Cafe & Bar,"975 The Alameda Ste 80 San Jose, CA 95127",0.6369431617652669,,,,,0.6369431617652669,3.95575407666163,5.0,17.0
Restaurants,Indian,Chefs Kitchen Of India,"2160 University Ave Berkeley, CA 94704",0.6143853857766686,,,,,0.6143853857766686,3.9054322522999088,4.0,4.0
Restaurants,Restaurant,Chefs Table,"City College, San Francisco, CA 94112",,,,,,,,,
Restaurants,"Burgers, Food Trucks, Tacos",Chefs Work,"1379 4th St San Francisco, CA 94158",0.6206779421382873,,,,,0.6206779421382873,3.919469669648838,4.5,9.0
Bars,"BBQ Joint, Dive Bar",Chelsea Place,"641 Bush St (at Stockton and Powell), San Francisco, CA 94108",0.4911596272334353,0.4300829156190593,7.654969761308316,6.4,71.0,0.5522363388478113,3.76679033009166,3.5,178.0
Restaurants,"Asian Restaurant, Cantonese Restaurant, Seafood Restaurant",Chen's Garden,"1818 Alcatraz Ave, Berkeley, CA 94703",0.5780866658596827,,,,,0.5780866658596827,3.82445716818075,3.5,85.0
Restaurants,"Beer, Wine & Spirits, Delis, Grocery",Chenery Market,"100 Chenery St San Francisco, CA 94131",0.6021136686205408,,,,,0.6021136686205408,3.878056539567434,3.5,24.0
Restaurants,Asian Restaurant,Chengdu Style Restaurant ,"2600 Bancroft Way, Berkeley, CA 94704",0.5105615154836536,0.5034854706823649,7.851981520869734,6.1,31.0,0.5176375602849423,3.689607470449344,3.5,391.0
Restaurants,Indian,Chennai Kings,"418 Beach St San Francisco, CA 94133",0.4709745302340218,,,,,0.4709745302340218,3.585511711913794,3.0,188.0
Restaurants,"Deli, Ice Cream Parlor, Sandwich Restaurant",Cheri Ice Cream & Deli Shop,"3206 International Blvd, Oakland, CA 94601",,,,,,,,,
Restaurants,"Breakfast & Brunch, Delis, Sandwiches",Cheri's Ice Cream & Deli Shop,"3206 International Blvd Oakland, CA 94601",0.6235835124256461,,,,,0.6235835124256461,3.9259514078195252,4.5,13.0
Restaurants,"American (Traditional), Burgers, Chicken Shop",Chester's Fried Chicken,"3750 International Blvd Oakland, CA 94601",0.6169523869868668,,,,,0.6169523869868668,3.91115871150853,4.5,4.0
Restaurants,"American (Traditional), Breakfast & Brunch, Diners",Chestnut Diner,"1312 Chestnut St San Francisco, CA 94123",0.6287499208534858,,,,,0.6287499208534858,3.9374766174686533,4.0,183.0
Restaurants,"Burger Joint, Coffee Shop, Diner",Chestnut Street Coffee Roastery,"2331 Chestnut St (btwn Scott & Divisadero), San Francisco, CA 94123",0.4885769391165081,0.34134012728273444,7.416784961563302,6.4,129.0,0.6358137509502818,3.953234590135448,4.0,361.0
"Bars, Restaurants","American (Traditional), Bars",Chestys Bar & Grill,"609 Sutter St Marines Memorial Club & Hotel San Francisco, CA 94102",0.6221388831323257,,,,,0.6221388831323257,3.9227287327826326,4.5,11.0
Restaurants,Chinese Restaurant,Cheung Hing,"6255 Geary Blvd (27th Ave), San Francisco, CA 94121",0.5756156640387582,,,,,0.5756156640387582,3.8189448641445316,3.0,36.0
Restaurants,"Barbeque, Cantonese",Cheung Hing Chinese Deli,"323 Clement St San Francisco, CA 94118",0.5916968190709598,,,,,0.5916968190709598,3.8548186603677537,3.0,20.0
Restaurants,Restaurant,Cheung Nedda,"5301 College Ave, Oakland, CA 94618",,,,,,,,,
Restaurants,Mexican Restaurant,Chevy's Fresh Mex Restaurants,"1890 Powell St (at Access Rd), Emeryville, CA 94608",0.20026046538589046,0.20026046538589046,7.038128491026873,5.9,174.0,,,,
Restaurants,Mexican Restaurant,Chevy's Headquarters,"2000 Powell St, Emeryville, CA 94608",,,,,,,,,
Restaurants,Mexican Restaurant,Chevys,"1890 Powell St, Emeryville, CA 94608",,,,,,,,,
"Bars, Restaurants","Bars, Breakfast & Brunch, Mexican",Chevys Fresh Mex,"1890 Powell St Emeryville, CA 94608",0.28523003259088037,,,,,0.28523003259088037,3.1711533996724297,3.0,1479.0
Restaurants,"Mediterranean, Mexican, Sandwiches",Chez Beesen,"200 Pine St San Francisco, CA 94104",0.6384593005225049,,,,,0.6384593005225049,3.9591362748130923,4.0,463.0
Restaurants,"Food Stands, Sandwiches, Vietnamese",Chez Bobo,"1028 Market St San Francisco, CA 94123",0.6049076459450888,,,,,0.6049076459450888,3.8842893364649473,2.5,5.0
Bars,Lounge,Chez Gourley,"2025 Durant Ave, Berkeley, CA 94704",,,,,,,,,
Restaurants,"Burger Joint, French Restaurant",Chez Maman East,"1401 18th St (btwn Missouri St & Connecticut St), San Francisco, CA 94107",0.8345042468711225,0.822685486800226,8.708711327797804,8.9,507.0,0.8463230069420189,4.422838056890644,4.5,2320.0
Restaurants,"Burgers, French",Chez Maman West,"401 Gough St San Francisco, CA 94102",0.6485347998805082,,,,,0.6485347998805082,3.9816126709483473,4.0,1451.0
Restaurants,"Japanese, Pop-Up Restaurants",Chez Mdo,"San Francisco, CA 94109",0.6167230178186079,,,,,0.6167230178186079,3.910647035401588,5.0,2.0
Restaurants,Vietnamese,Chez Nguyen,"132 Bush St San Francisco, CA 94104",0.6163530326968821,,,,,0.6163530326968821,3.9098216736140894,4.0,21.0
Restaurants,"American Restaurant, French Restaurant, New American Restaurant",Chez Panisse,"1517 Shattuck Ave (btwn Cedar & Vine St), Berkeley, CA 94709",0.7268016474501042,0.8012932575406249,8.651294787954736,8.8,584.0,0.6523100373595835,3.990034460287945,4.0,2969.0
Restaurants,"Asian Restaurant, Cambodian Restaurant",Chez Sovan,"923 Oakland Rd (at Madera Ave.), San Jose, CA 95112",0.7207045428013723,0.6565019234704579,8.262676224611717,8.6,54.0,0.7849071621322866,4.28583175994434,4.5,615.0
Bars,Cocktail Bar,Chezchez,"584 Valencia St, San Francisco, CA 94110",0.6207836945420785,0.6024600153413413,8.117628257257019,7.9,34.0,0.6391073737428157,3.9605819947627228,4.5,36.0
Restaurants,"Deli, Italian Restaurant",Chiaramonte's Deli & Sausages,"609 N 13th St (Jackson St), San Jose, CA 95112",0.6130701998794248,0.5972847662929011,8.103737938039624,7.4,14.0,0.6288556334659484,3.9377124408725144,4.0,185.0
Restaurants,"Asian Fusion, Noodles, Vietnamese",Chic n' Time,"807 Valencia St San Francisco, CA 94110",0.8076835220649095,,,,,0.8076835220649095,4.336641200764575,5.0,225.0
Restaurants,"Coffee Shop, Latin American Restaurant, Mexican Restaurant",Chica Oakland,"303A Oakland Ave (btwn Fairmount Ave & Pearl St), Oakland, CA 94611",0.6565966173964805,0.6565966173964805,8.262930382208403,8.8,34.0,,,,
Restaurants,Hot Dog Joint,Chicago Style Hot Dogs,"Folsom St (7th St), San Francisco, CA 94103",,,,,,,,,
Restaurants,"Mexican, Pop-Up Restaurants",Chicano Nuevo,"1166 Geneva Ave San Francisco, CA 94112",0.6470805327867667,,,,,0.6470805327867667,3.978368495932899,4.5,49.0
Restaurants,"Sandwich Restaurant, Wings Joint",Chick A Boom Fried Chicken and Wings,"2353 E 12th St, Oakland, CA 94601",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
Restaurants,"Chicken Wings, Food Delivery Services",Chick a Boom,"San Francisco, CA 94107",0.6114288556081692,,,,,0.6114288556081692,3.898836832967145,2.0,1.0
Restaurants,"American Restaurant, Fast Food Restaurant",Chick-Fil-A,"1701 Airport Blvd, San Jose, CA 95110",0.5664133992480048,0.5848162340312838,8.070272516054095,6.1,8.0,0.5480105644647258,3.7573634842711603,3.0,67.0
Restaurants,Chinese,Chicken Broth With Noodles,"572 O'Farrell St San Francisco, CA 94102",0.6154321249682585,,,,,0.6154321249682585,3.907767315196993,4.5,2.0
Restaurants,Pop-Up Restaurants,Chicken Dog Bagels,"237 Cortland Ave San Francisco, CA 94110",0.6285151288321122,,,,,0.6285151288321122,3.936952844075963,4.5,20.0
Restaurants,"Music Venue, New American Restaurant",Chicken John's Warehouse,"3359 Cesar Chavez, San Francisco, CA 94110",,,,,,,,,
Restaurants,"American (Traditional), Chicken Shop, Halal",Chicken King and Grill,"564 14th St Unit A Oakland, CA 94612",0.6145064169978889,,,,,0.6145064169978889,3.90570224841387,4.0,5.0
Restaurants,Fried Chicken Joint,Chicken Meets Oyster,"4000 Adeline St, Emeryville, CA 94608",0.6250121016867728,,,,,0.6250121016867728,3.9291383007969087,4.5,15.0
Restaurants,"Asian Fusion, Chicken Shop, Comfort Food",Chicken Paddy,"58 S 1st St San Jose, CA 95113",0.6694123316396763,,,,,0.6694123316396763,4.028186211124566,5.0,44.0
Restaurants,Fried Chicken Joint,Chicken as Cluck,"1760 Cesar Chavez (Missouri St.), San Francisco, CA 94124",0.6291164587614695,,,,,0.6291164587614695,3.9382942892212585,4.0,190.0
Restaurants,"Caterers, Food Trucks, Tacos",Chico De Mayo's,"San Jose, CA 95113",0.6195193881970652,,,,,0.6195193881970652,3.9168851707171513,5.0,4.0
Restaurants,Pizza,Chico's Pizza,"131 6th St San Francisco, CA 94103",0.5183359076315939,,,,,0.5183359076315939,3.6911653417811383,3.5,385.0
Restaurants,"Asian Restaurant, Indian Restaurant",Chicoos Indian Cuisine,"90 Charter Oak Ave, San Francisco, CA 94124",,,,,,,,,
Restaurants,Pizza,Chicos Pizza,"468 Ellis St San Francisco, CA 94102",0.548836092944885,,,,,0.548836092944885,3.7592050709242577,3.0,66.0
Restaurants,Pizza,Chicos Pizza,"1434 Lombard St San Francisco, CA 94123",0.6352411321017056,,,,,0.6352411321017056,3.951957193589848,4.5,30.0
Bars,"American Restaurant, Sandwich Restaurant, Sports Bar",Chief Sullivan's,"622 Green St (Columbus), San Francisco, CA 94133",0.585783042951169,0.5466113327648097,7.9677309244720735,7.0,35.0,0.6249547531375282,3.929010367811674,4.0,120.0
Bars,Dive Bar,Chief's Hut,"1899 Dennison St, Oakland, CA 94606",,,,,,,,,
Restaurants,Japanese Restaurant,Chiika Sushi,"10TH Ave, San Francisco, CA 94122",,,,,,,,,
Restaurants,Japanese,Chiika Sushi,"10TH And Irving Sts SF, CA 94122",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
Bars,Sake Bar,Chika & Sake,"1700 Laguna St (Sutter), San Francisco, CA 94115",0.6369431617652669,,,,,0.6369431617652669,3.95575407666163,5.0,17.0
Restaurants,"Chicken Shop, Food Trucks, Halal",Chikin Drip,"1721 Old Bayshore Hwy San Jose, CA 95112",0.7371482705057887,,,,,0.7371482705057887,4.179291356433202,4.5,296.0
Restaurants,"Breakfast & Brunch, Mexican, Tapas/Small Plates",Chile Jalapeno Taqueria,"6706 San Pablo Ave Oakland, CA 94608",0.5265675771735957,,,,,0.5265675771735957,3.709528527456256,3.5,321.0
Restaurants,Mexican Restaurant,Chile Jalapenos,"6706 San Pablo Ave, Oakland, CA 94608",0.4762887021248524,0.4762887021248524,7.7789856527657,6.6,57.0,,,,
Restaurants,"Coffee & Tea, Delis, Empanadas",Chile Lindo Empanadas,"2944 16th St San Francisco, CA 94103",0.6309950156788956,,,,,0.6309950156788956,3.942484968803323,4.0,229.0
Restaurants,Thai Restaurant,Chili Cha CHA 2,"3166 24th St (at South Van Ness Ave.), San Francisco, CA 94110",0.584544563607586,0.531533531072026,7.927262248153497,7.5,96.0,0.6375555961431459,3.957120293580013,4.0,425.0
Restaurants,"Dim Sum, Szechuan",Chili House,"726 Clement St San Francisco, CA 94118",0.4867637200179011,,,,,0.4867637200179011,3.620734192867584,3.5,811.0
Restaurants,Chinese Restaurant,Chili House SF,"726 Clement St (btwn 8th & 9th Ave), San Francisco, CA 94118",0.5733424896044431,0.5733424896044431,8.039477095154368,7.9,152.0,,,,
"Bars, Restaurants","American (Traditional), Bars, Tex-Mex",Chili's,"543 Coleman Ave San Jose, CA 95110",0.23999652787251896,,,,,0.23999652787251896,3.070246622299829,2.5,505.0
"Bars, Restaurants","American Restaurant, Bar",Chili's Grill & Bar,"543 Coleman Ave (btwn W Taylor & New Autumn), San Jose, CA 95110",0.4484857563461326,0.4484857563461326,7.704362810766096,7.1,133.0,,,,
Restaurants,"Caterers, Indonesian, Pop-Up Restaurants",ChiliCali,"1355 Market St San Francisco, CA 94103",0.6382317968269361,,,,,0.6382317968269361,3.958628760197474,5.0,18.0
Restaurants,Chinese Restaurant,China Chen,"400 S 3rd St (at E San Salvador St), San Jose, CA 95112",0.6184954259027711,0.594351102396309,8.095864012047116,7.8,38.0,0.6426397494092331,3.9684620086415254,4.0,702.0
Restaurants,Chinese Restaurant,China Digital Times,"2512 Telegraph Ave, Berkeley, CA 94704",,,,,,,,,
Restaurants,Chinese,China Express,"2798 Mission St San Francisco, CA 94110",0.597901009190067,,,,,0.597901009190067,3.8686589505469913,2.5,9.0
Restaurants,"Asian Restaurant, Chinese Restaurant, Fast Food Restaurant",China Express,"4425 Foothill Blvd (Foothill), Oakland, CA 94601",0.5827002630386899,,,,,0.5827002630386899,3.8347491680230696,2.5,18.0
Restaurants,"Chinese, Donuts, Fast Food",China Express & Donut,"2798 Mission St San Francisco, CA 94110",0.6078061080982323,,,,,0.6078061080982323,3.8907552178294624,3.5,12.0
Restaurants,"Chinese, Delis, Fast Food",China Express Deli,"2732 Mission St San Francisco, CA 94110",0.5671512792301915,,,,,0.5671512792301915,3.800062537895614,2.0,20.0
Restaurants,"Cantonese Restaurant, Fast Food Restaurant",China First Restaurant,"336 Clement St (btwn 4th & 5th Ave), San Francisco, CA 94118",0.5399195961956322,0.5632280693427761,8.012330087383642,7.2,32.0,0.5166111230484882,3.6873176970976944,3.5,400.0
Restaurants,Chinese,China Fun Express,"211 Kearny St San Francisco, CA 94108",0.5524653341551442,,,,,0.5524653341551442,3.767301172190681,3.5,177.0
Restaurants,Chinese Restaurant,China Gourmet,"3301 Foothill Blvd, Oakland, CA 94601",0.5980965419187793,,,,,0.5980965419187793,3.8690951444180626,3.0,14.0
Restaurants,"Chinese, Seafood, Soup",China Inn,"1401 The Alameda Ste 10 San Jose, CA 95126",0.5057258811675547,,,,,0.5057258811675547,3.663034929579121,3.5,511.0
Restaurants,Chinese Restaurant,China Inn,"1401 the Alameda (at Shasta Ave), San Jose, CA 95126",0.577425488765446,0.577425488765446,8.05043582606371,7.5,35.0,,,,
Restaurants,Chinese,China Joe,"1438 Fruitvale Ave Oakland, CA 94601",0.5761835184290579,,,,,0.5761835184290579,3.8202116321497703,2.5,22.0
Restaurants,Chinese Restaurant,China Live,"644 Broadway, San Francisco, CA 94133",0.6829669690134199,0.6829669690134199,8.33370815510508,8.4,464.0,,,,
Bars,"Asian Fusion, Chinese, Cocktail Bars",China Live,"644 Broadway San Francisco, CA 94133",0.6490063541913951,,,,,0.6490063541913951,3.9826646130024512,4.0,1560.0
Restaurants,"Dim Sum, Food Delivery Services",China Live Signatures,"483 Sacramento St San Francisco, CA 94111",0.6102685535668613,,,,,0.6102685535668613,3.8962484343786157,2.5,2.0
Restaurants,"Dim Sum, Food Delivery Services",China Live Signatures,"1812 University Ave Unit A Berkeley, CA 94703",0.5922067759530119,,,,,0.5922067759530119,3.8559562707715296,2.0,9.0
Restaurants,"Dim Sum, Noodles",China Taste,"369 12th St Oakland, CA 94607",0.617427414605372,,,,,0.617427414605372,3.912218401807674,4.0,31.0
Restaurants,Chinese,China Wok,"9 N Market St San Jose, CA 95113",0.45743700061306614,,,,,0.45743700061306614,3.5553122282314638,3.0,217.0
Restaurants,Chinese,China Wong Buffet,"2584 S Main St San Francisco, CA 94103",0.6102685535668613,,,,,0.6102685535668613,3.8962484343786157,2.5,2.0
Restaurants,Chinese,Chinatown Restaurant,"744 Washington St San Francisco, CA 94108",0.0,,,,,0.0,2.5348630308886815,2.0,884.0
Funeral Homes,Funeral Services & Cemeteries,Chinese Cemetery Association,"34 Jason Ct San Francisco, CA 94133",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
Restaurants,Chinese,Chinese Express,"2488 Channing Way Berkeley, CA 94704",0.6285898424905281,,,,,0.6285898424905281,3.937119515098768,4.0,180.0
Restaurants,Chinese Restaurant,Chinese Journal,"1600 Armstrong Ave, San Francisco, CA 94124",,,,,,,,,
Restaurants,"Chinese, Food Stands",Chino,"1 Ferry Bldg San Francisco, CA 94111",0.5865125427159568,,,,,0.5865125427159568,3.843253590996068,1.5,9.0
Restaurants,Burrito Restaurant,Chino's Taqueria,"3416 Balboa St (at 35th Ave), San Francisco, CA 94121",0.5494401474460936,0.45949568673060776,7.733913359188061,6.2,49.0,0.6393846081615795,3.961200448538268,4.0,506.0
Restaurants,"Beer, Wine & Spirits, Delis, Grocery",Chiotras Grocery,"858 Rhode Island St San Francisco, CA 94107",0.6719869345715863,,,,,0.6719869345715863,4.033929628232983,4.5,96.0
